item,price,holdEffect,holdEffectParam,pluckEffect,flingEffect,flingPower,naturalGiftPower,naturalGiftType,prevent_toss,selectable,fieldPocket,battlePocket,fieldUseFunc,battleUseFunc,partyUse,slp_heal,psn_heal,brn_heal,frz_heal,prz_heal,cfs_heal,inf_heal,guard_spec,revive,revive_all,level_up,evolve,atk_stages,def_stages,spatk_stages,spdef_stages,speed_stages,accuracy_stages,critrate_stages,pp_up,pp_max,pp_restore,pp_restore_all,hp_restore,hp_ev_up,atk_ev_up,def_ev_up,speed_ev_up,spatk_ev_up,spdef_ev_up,friendship_mod_lo,friendship_mod_med,friendship_mod_hi,hp_ev_up_param,atk_ev_up_param,def_ev_up_param,speed_ev_up_param,spatk_ev_up_param,spdef_ev_up_param,hp_restore_param,pp_restore_param,friendship_mod_lo_param,friendship_mod_med_param,friendship_mod_hi_param,price_high,pricepad
ITEM_PEAT_BLOCK,2100,HOLD_EFFECT_NONE,0,0,0,10,0,31,false,false,POCKET_ITEMS,0,20,0,1,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TART_APPLE,2200,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,20,0,1,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SWEET_APPLE,2200,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,20,0,1,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SYRUPY_APPLE,2200,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,20,0,1,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_EVIOLITE,50000,HOLD_EFFECT_BOOST_IF_NOT_EVOLVED,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_PRISM_SCALE,3000,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,20,0,1,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_ICE_STONE,3000,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,20,0,1,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_LINKING_CORD,8000,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,20,0,1,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_AUSPICIOUS_ARMOR,3000,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,20,0,1,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_CHIPPED_POT,38000,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,20,0,1,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_CRACKED_POT,1600,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,20,0,1,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_GALARICA_CUFF,3000,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,20,0,1,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_GALARICA_WREATH,3000,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,20,0,1,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MALICIOUS_ARMOR,3000,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,20,0,1,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_METAL_ALLOY,3000,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,20,0,1,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SCROLL_OF_DARKNESS,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SCROLL_OF_WATERS,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_ABSORB_BULB,5000,HOLD_EFFECT_BOOST_SPECIAL_ATTACK_ON_WATER_HIT,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_AIR_BALLOON,15000,HOLD_EFFECT_UNGROUND_DESTROYED_ON_HIT,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_CELL_BATTERY,5000,HOLD_EFFECT_BOOST_ATK_ON_ELECTRIC_HIT,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_ELECTRIC_SEED,20000,HOLD_EFFECT_BOOST_DEF_ON_ELECRIC_TERRAIN,0,0,0,10,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_GRASSY_SEED,20000,HOLD_EFFECT_BOOST_DEF_ON_GRASSY_TERRAIN,0,0,0,10,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MISTY_SEED,20000,HOLD_EFFECT_BOOST_SPDEF_ON_MISTY_TERRAIN,0,0,0,10,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_PSYCHIC_SEED,20000,HOLD_EFFECT_BOOST_SPDEF_ON_PSYCHIC_TERRAIN,0,0,0,10,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_PRETTY_FEATHER,2000,HOLD_EFFECT_NONE,0,0,0,20,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SNOWBALL,5000,HOLD_EFFECT_BOOST_ATK_ON_ICE_HIT,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TEA,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_AUTOGRAPH,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_DOUSE_DRIVE,1000,HOLD_EFFECT_DOUSE_DRIVE,0,0,0,70,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SHOCK_DRIVE,1000,HOLD_EFFECT_SHOCK_DRIVE,0,0,0,70,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_BURN_DRIVE,1000,HOLD_EFFECT_BURN_DRIVE,0,0,0,70,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_CHILL_DRIVE,1000,HOLD_EFFECT_CHILL_DRIVE,0,0,0,70,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_POKEMON_BOX,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SWEET_HEART,100,HOLD_EFFECT_NONE,20,0,0,30,0,31,false,false,POCKET_MEDICINE,4,1,2,1,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,true,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,20,0,0,0,0,0,0
ITEM_FLOAT_STONE,10000,HOLD_EFFECT_HALVE_WEIGHT,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_ROCKY_HELMET,50000,HOLD_EFFECT_DAMAGE_ON_CONTACT,6,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_RED_CARD,30000,HOLD_EFFECT_FORCE_SWITCH_ON_DAMAGE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_RING_TARGET,10000,HOLD_EFFECT_LOSE_TYPE_IMMUNITIES,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_BINDING_BAND,20000,HOLD_EFFECT_TRAPPING_DAMAGE_UP,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_EJECT_BUTTON,30000,HOLD_EFFECT_SWITCH_OUT_WHEN_HIT,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_FIRE_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,10,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_WATER_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,11,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_ELECTRIC_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,13,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_GRASS_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,12,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_ICE_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,15,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_FIGHTING_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,1,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_POISON_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,3,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_GROUND_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,4,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_FLYING_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,2,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_PSYCHIC_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,14,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_BUG_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,6,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_ROCK_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,5,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_GHOST_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,7,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_DRAGON_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,16,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_DARK_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,17,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_STEEL_GEM,200,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,8,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_NORMAL_GEM,15000,HOLD_EFFECT_POWERING_UP_MOVE_ONCE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_HEALTH_FEATHER,300,HOLD_EFFECT_NONE,0,0,0,20,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MUSCLE_FEATHER,300,HOLD_EFFECT_NONE,0,0,0,20,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_RESIST_FEATHER,300,HOLD_EFFECT_NONE,0,0,0,20,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_GENIUS_FEATHER,300,HOLD_EFFECT_NONE,0,0,0,20,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_CLEVER_FEATHER,300,HOLD_EFFECT_NONE,0,0,0,20,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SWIFT_FEATHER,300,HOLD_EFFECT_NONE,0,0,0,20,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_COVER_FOSSIL,1000,HOLD_EFFECT_NONE,0,0,0,100,0,31,false,false,POCKET_ITEMS,0,0,0,1,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_PLUME_FOSSIL,1000,HOLD_EFFECT_NONE,0,0,0,100,0,31,false,false,POCKET_ITEMS,0,0,0,1,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_LIBERTY_PASS,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_PASS_ORB,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_DREAM_BALL,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_BALLS,1,0,1,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_POKE_TOY,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_PROP_CASE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_DRAGON_SKULL,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_BALM_MUSHROOM,30000,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,1,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_BIG_NUGGET,14464,HOLD_EFFECT_NONE,0,0,0,130,0,31,false,false,POCKET_ITEMS,0,0,0,1,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,1,0
ITEM_PEARL_STRING,40000,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,1,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_COMET_SHARD,50000,HOLD_EFFECT_NONE,0,0,0,30,0,31,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
