manifest	line	declaration	enabled	region	source_symbol	address	payload	conditions	resolved_address	newgold_definition	original_function	target_file	target_line	original_state	target_section	target_start	mapping	category	current_port_state	dependency	validation	map_line	notes
hooks	453	arm9 PCStorage_CountEmptySpotsInAllBoxes 02073DFC 1	True	arm9	PCStorage_CountEmptySpotsInAllBoxes	0x02073DFC	1	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02073DFC	src/pokemon_storage_system.c:214	PCStorage_CountEmptySpotsInAllBoxes	src/pokemon_storage_system.c	179	C	main	0x02073DFC	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37050	-
hooks	454	arm9 PCStorage_CountEmptySpotsInBox 02073E40 2	True	arm9	PCStorage_CountEmptySpotsInBox	0x02073E40	2	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02073E40	src/pokemon_storage_system.c:227	PCStorage_CountEmptySpotsInBox	src/pokemon_storage_system.c	191	C	main	0x02073E40	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37052	-
hooks	455	arm9 PCStorage_SetActiveBox 02073E84 2	True	arm9	PCStorage_SetActiveBox	0x02073E84	2	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02073E84	src/pokemon_storage_system.c:244	PCStorage_SetActiveBox	src/pokemon_storage_system.c	207	C	main	0x02073E84	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37054	-
hooks	456	arm9 PCStorage_GetBoxWallpaper 02073E98 2	True	arm9	PCStorage_GetBoxWallpaper	0x02073E98	2	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02073E98	src/pokemon_storage_system.c:253	PCStorage_GetBoxWallpaper	src/pokemon_storage_system.c	215	C	main	0x02073E98	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37057	-
hooks	457	arm9 PCStorage_IsValidWallpaperId 02073EB4 1	True	arm9	PCStorage_IsValidWallpaperId	0x02073EB4	1	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02073EB4	src/pokemon_storage_system.c:262;src/pokemon_storage_system.c:273	PCStorage_IsValidWallpaperId	src/pokemon_storage_system.c	223	C	main	0x02073EB4	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37059	-
hooks	458	arm9 PCStorage_SetBoxWallpaper 02073EC8 3	True	arm9	PCStorage_SetBoxWallpaper	0x02073EC8	3	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02073EC8	src/pokemon_storage_system.c:268	PCStorage_SetBoxWallpaper	src/pokemon_storage_system.c	228	C	main	0x02073EC8	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37062	-
hooks	459	arm9 PCStorage_GetBoxName 02073F00 3	True	arm9	PCStorage_GetBoxName	0x02073F00	3	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02073F00	src/pokemon_storage_system.c:280	PCStorage_GetBoxName	src/pokemon_storage_system.c	239	C	main	0x02073F00	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37065	-
hooks	460	arm9 PCStorage_SetBoxName 02073F34 3	True	arm9	PCStorage_SetBoxName	0x02073F34	3	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02073F34	src/pokemon_storage_system.c:292	PCStorage_SetBoxName	src/pokemon_storage_system.c	250	C	main	0x02073F34	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37068	-
hooks	461	arm9 PCStorage_CountMonsAndEggsInBox 02073F64 2	True	arm9	PCStorage_CountMonsAndEggsInBox	0x02073F64	2	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02073F64	src/pokemon_storage_system.c:302	PCStorage_CountMonsAndEggsInBox	src/pokemon_storage_system.c	259	C	main	0x02073F64	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37070	-
hooks	462	arm9 PCStorage_CountMonsInBox 02073FA8 2	True	arm9	PCStorage_CountMonsInBox	0x02073FA8	2	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02073FA8	src/pokemon_storage_system.c:322	PCStorage_CountMonsInBox	src/pokemon_storage_system.c	278	C	main	0x02073FA8	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37072	-
hooks	463	arm9 PCStorage_CountMonsInAllBoxes 02073FF8 1	True	arm9	PCStorage_CountMonsInAllBoxes	0x02073FF8	1	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02073FF8	src/pokemon_storage_system.c:343	PCStorage_CountMonsInAllBoxes	src/pokemon_storage_system.c	298	C	main	0x02073FF8	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37074	-
hooks	464	arm9 PCStorage_GetMonDataByIndexPair 02074014	True	arm9	PCStorage_GetMonDataByIndexPair	0x02074014		ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02074014	src/pokemon_storage_system.c:357	PCStorage_GetMonDataByIndexPair	src/pokemon_storage_system.c	308	C	main	0x02074014	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37076	-
hooks	465	arm9 PCStorage_GetMonByIndexPair 02074058 3	True	arm9	PCStorage_GetMonByIndexPair	0x02074058	3	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02074058	src/pokemon_storage_system.c:374	PCStorage_GetMonByIndexPair	src/pokemon_storage_system.c	317	C	main	0x02074058	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37078	-
hooks	466	arm9 PCStorage_UnlockBonusWallpaper 02074094 2	True	arm9	PCStorage_UnlockBonusWallpaper	0x02074094	2	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02074094	src/pokemon_storage_system.c:384	PCStorage_UnlockBonusWallpaper	src/pokemon_storage_system.c	326	C	main	0x02074094	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37081	-
hooks	467	arm9 PCStorage_IsBonusWallpaperUnlocked 020740B4 2	True	arm9	PCStorage_IsBonusWallpaperUnlocked	0x020740B4	2	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x020740B4	src/pokemon_storage_system.c:390	PCStorage_IsBonusWallpaperUnlocked	src/pokemon_storage_system.c	331	C	main	0x020740B4	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37084	-
hooks	468	arm9 PCStorage_SetBoxModified 020740D8 2	True	arm9	PCStorage_SetBoxModified	0x020740D8	2	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x020740D8	src/pokemon_storage_system.c:396	PCStorage_SetBoxModified	src/pokemon_storage_system.c	336	C	main	0x020740D8	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37087	-
hooks	469	arm9 PCStorage_SetAllBoxesModified 020740F8 1	True	arm9	PCStorage_SetAllBoxesModified	0x020740F8	1	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x020740F8	src/pokemon_storage_system.c:405	PCStorage_SetAllBoxesModified	src/pokemon_storage_system.c	344	C	main	0x020740F8	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37090	-
hooks	470	arm9 PCStorage_ResetBoxModifiedFlags 02074108 1	True	arm9	PCStorage_ResetBoxModifiedFlags	0x02074108	1	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02074108	src/pokemon_storage_system.c:410	PCStorage_ResetBoxModifiedFlags	src/pokemon_storage_system.c	348	C	main	0x02074108	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37093	-
hooks	471	arm9 PCStorage_GetBoxModifiedFlags 02074114 1	True	arm9	PCStorage_GetBoxModifiedFlags	0x02074114	1	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02074114	src/pokemon_storage_system.c:415	PCStorage_GetBoxModifiedFlags	src/pokemon_storage_system.c	352	C	main	0x02074114	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37096	-
hooks	472	arm9 sub_02074128 02074128 1	True	arm9	sub_02074128	0x02074128	1	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02074128	src/pokemon_storage_system.c:420	sub_02074128	src/pokemon_storage_system.c	360	C	main	0x02074128	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37100	-
hooks	479	0002 SetFixedWildEncounter 022480C0	True	0002	SetFixedWildEncounter	0x022480C0			0x022480C0	src/pokemon.c:1949	chooseAbilityCoercedSlot	src/field/encounter_check.c	1089	C	OVY_2	0x022480C0	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	63983	-
hooks	482	arm9 CalcShininessByOtIdAndPersonality 02070068 2	True	arm9	CalcShininessByOtIdAndPersonality	0x02070068	2		0x02070068	src/pokemon.c:1979	CalcShininessByOtIdAndPersonality	src/pokemon.c	2128	C	main	0x02070068	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	36695	-
hooks	485	0007 GrabAnimScriptCommand 0221F8B0 1	True	0007	GrabAnimScriptCommand	0x0221F8B0	1		0x0221F8B0	src/battle/anim.c:27	ov07_0221F8B0	asm/overlay_07.s	8014	ASM	OVY_7	0x0221F8B0	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	69390	-
hooks	488	arm9 MonTryLearnMoveOnLevelUp 02071534 3	True	arm9	MonTryLearnMoveOnLevelUp	0x02071534	3		0x02071534	src/pokemon.c:2020	MonTryLearnMoveOnLevelUp	src/pokemon.c	3142	C	main	0x02071534	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	36783	-
hooks	491	0007 AnimCmd_PlayCryEdit_hook 0221F854 0	True	0007	AnimCmd_PlayCryEdit_hook	0x0221F854	0		0x0221F854	asm/battle/battle_hooks.s:349	ov07_0221F81C	asm/overlay_07.s	7931	ASM	OVY_7	0x0221F81C	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	69381	-
hooks	493	arm9 ScrCmd_DaycareSanitizeMon 0204CFB8 1	True	arm9	ScrCmd_DaycareSanitizeMon	0x0204CFB8	1		0x0204CFB8	src/field/script_commands.c:274	ScrCmd_DaycareSanitizeMon	src/scrcmd_daycare.c	203	C	main	0x0204CFB8	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	27930	-
hooks	495	0012 BattleSystem_CheckMoveEffect 0224C018	True	0012	BattleSystem_CheckMoveEffect	0x0224C018			0x0224C018	src/battle/other_battle_calculators.c:2835;src/individual/BattleController_BeforeMove.c:3705	BattleSystem_CheckMoveEffect	src/battle/battle_controller_player.c	2553	C	OVY_12	0x0224C018	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81418	-
hooks	500	arm9 AllocFail_hook 0201AA7C 0	False	arm9	AllocFail_hook	0x0201AA7C	0	DEBUG_PRINT_HEAP_OVERFLOW_MESSAGES	0x0201AA7C	asm/other_hook.s:575	AllocFail	src/heap.c	198	C	main	0x0201AA7C	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	17352	-
hooks	501	arm9 GF_AssertFail 0202551C 0	False	arm9	GF_AssertFail	0x0202551C	0	DEBUG_PRINT_HEAP_OVERFLOW_MESSAGES	0x0202551C	src/save.c:868	GF_AssertFail	src/error_handling.c	8	C	main	0x0202551C	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	18957	-
hooks	504	0012 BattleController_MoveEnd 0224D368 3	True	0012	BattleController_MoveEnd	0x0224D368	3		0x0224D368	src/battle/other_battle_calculators.c:2941	ov12_0224D368	src/battle/battle_controller_player.c	3318	C	OVY_12	0x0224D368	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81473	-
hooks	505	0012 ov12_0224C4D8 0224C4D8 3	True	0012	ov12_0224C4D8	0x0224C4D8	3		0x0224C4D8	src/battle/other_battle_calculators.c:3184	ov12_0224C4D8	src/battle/battle_controller_player.c	2719	C	OVY_12	0x0224C4D8	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81429	-
hooks	506	0012 ov12_0224C678 0224C678 3	True	0012	ov12_0224C678	0x0224C678	3		0x0224C678	src/battle/other_battle_calculators.c:3208	ov12_0224C678	src/battle/battle_controller_player.c	2796	C	OVY_12	0x0224C678	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81436	-
hooks	507	0012 ov12_0224D03C 0224D03C 3	True	0012	ov12_0224D03C	0x0224D03C	3		0x0224D03C	src/battle/other_battle_calculators.c:3243	ov12_0224D03C	src/battle/battle_controller_player.c	3207	C	OVY_12	0x0224D03C	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81460	-
hooks	508	0012 BattleController_LoopMultiHit 0224CF14 3	True	0012	BattleController_LoopMultiHit	0x0224CF14	3		0x0224CF14	src/battle/other_battle_calculators.c:3251	ov12_0224CF14	src/battle/battle_controller_player.c	3166	C	OVY_12	0x0224CF14	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81454	-
hooks	509	0012 ov12_02252D14 02252D14 3	True	0012	ov12_02252D14	0x02252D14	3		0x02252D14	src/battle/other_battle_calculators.c:3013	ov12_02252D14	src/battle/overlay_12_0224E4FC.c	2885	C	OVY_12	0x02252D14	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81711	-
hooks	512	0010 ai_switch_ban_for_bind_hook 022203B4 2	True	0010	ai_switch_ban_for_bind_hook	0x022203B4	2		0x022203B4	asm/battle/battle_hooks.s:375	ov10_022203A4	asm/overlay_10_trainer_ai.s	8913	ASM	OVY_10	0x022203A4	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	79372	-
hooks	514	0012 GetDynamicMoveType 02258688 4	True	0012	GetDynamicMoveType	0x02258688	4		0x02258688	src/battle/other_battle_calculators.c:3317	GetDynamicMoveType	src/battle/overlay_12_0224E4FC.c	6623	C	OVY_12	0x02258688	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81927	-
hooks	516	0012 StruggleCheck 022517EC	True	0012	StruggleCheck	0x022517EC			0x022517EC	src/battle/other_battle_calculators.c:3710;src/battle/other_battle_calculators.c:3807	StruggleCheck	src/battle/overlay_12_0224E4FC.c	1966	C	OVY_12	0x022517EC	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81629	-
hooks	517	0012 ov12_02251A28 02251A28	True	0012	ov12_02251A28	0x02251A28			0x02251A28	src/battle/other_battle_calculators.c:3799	ov12_02251A28	src/battle/overlay_12_0224E4FC.c	2011	C	OVY_12	0x02251A28	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81632	-
hooks	521	arm9 form_evo_hook_1 02077224 1	True	arm9	form_evo_hook_1	0x02077224	1		0x02077224	asm/other_hook.s:584	sub_020771E8	asm/unk_020755E8.s	3373	ASM	main	0x020771E8	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37860	-
hooks	523	arm9 form_evo_hook_2 0207641C 0	True	arm9	form_evo_hook_2	0x0207641C	0		0x0207641C	asm/other_hook.s:598	sub_02075E14	asm/unk_020755E8.s	1038	ASM	main	0x02075E14	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37557	-
hooks	526	0002 PlayerStepEvent_RepelCounterDecrement 0224BAE4 2	True	0002	PlayerStepEvent_RepelCounterDecrement	0x0224BAE4	2	IMPLEMENT_REUSABLE_REPELS	0x0224BAE4	src/repel.c:13	PlayerStepEvent_RepelCounterDecrement	asm/overlay_02_02248728.s	6963	ASM	OVY_2	0x0224BAE4	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	64994	-
hooks	527	0015 BagApp_GetRepelStepCountAddr 021F993C 3	True	0015	BagApp_GetRepelStepCountAddr	0x021F993C	3	IMPLEMENT_REUSABLE_REPELS	0x021F993C	asm/other_hook.s:611	BagApp_GetRepelStepCountAddr	asm/overlay_15.s	685	ASM	OVY_15	0x021F993C	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	95920	-
hooks	530	0012 BattleContext_Main 022486B0 2	True	0012	BattleContext_Main	0x022486B0	2		0x022486B0	src/battle/battle_controller_player.c:60	BattleContext_Main	src/battle/battle_controller_player.c	159	C	OVY_12	0x022486B0	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81311	-
hooks	532	arm9 sub_0207B0B0 0207B0B0 2	True	arm9	sub_0207B0B0	0x0207B0B0	2		0x0207B0B0	src/party_menu.c:28	sub_0207B0B0	src/party_menu.c	1613	C	main	0x0207B0B0	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	38530	-
hooks	533	arm9 sub_0207AFC4 0207AFC4 1	True	arm9	sub_0207AFC4	0x0207AFC4	1		0x0207AFC4	src/party_menu.c:83	sub_0207AFC4	src/party_menu.c	1575	C	main	0x0207AFC4	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	38527	-
hooks	534	0012 GetBattlerAbility 022527CC 2	True	0012	GetBattlerAbility	0x022527CC	2		0x022527CC	src/battle/ability.c:371;src/battle/ability.c:465;src/battle/ability.c:472;src/battle/ability.c:489;src/battle/ability.c:640;src/battle/ability.c:726;src/battle/battle_calc_damage.c:204;src/battle/battle_calc_damage.c:211;src/battle/battle_calc_damage.c:730;src/battle/battle_item.c:83;src/battle/battle_item.c:92;src/battle/battle_item.c:111;src/battle/battle_item.c:194;src/battle/battle_item.c:451;src/battle/battle_item.c:461;src/battle/battle_item.c:471;src/battle/battle_item.c:481;src/battle/battle_item.c:491;src/battle/battle_item.c:501;src/battle/battle_item.c:510;src/battle/battle_item.c:542;src/battle/battle_script_commands.c:1031;src/battle/battle_script_commands.c:1098;src/battle/battle_script_commands.c:1638;src/battle/battle_script_commands.c:1649;src/battle/battle_script_commands.c:1896;src/battle/battle_script_commands.c:2335;src/battle/battle_script_commands.c:2725;src/battle/battle_script_commands.c:2730;src/battle/battle_script_commands.c:2735;src/battle/battle_script_commands.c:2952;src/battle/battle_script_commands.c:2989;src/battle/battle_script_commands.c:3173;src/battle/battle_script_commands.c:3187;src/battle/battle_script_commands.c:3488;src/battle/battle_script_commands.c:4537;src/battle/battle_script_commands.c:4578;src/battle/battle_script_commands.c:5418;src/battle/other_battle_calculators.c:794;src/battle/other_battle_calculators.c:935;src/battle/other_battle_calculators.c:1286;src/battle/other_battle_calculators.c:1295;src/battle/other_battle_calculators.c:1677;src/battle/other_battle_calculators.c:1683;src/battle/other_battle_calculators.c:1688;src/battle/other_battle_calculators.c:1707;src/battle/other_battle_calculators.c:1778;src/battle/other_battle_calculators.c:1948;src/battle/other_battle_calculators.c:2093;src/battle/other_battle_calculators.c:2115;src/battle/other_battle_calculators.c:2243;src/battle/other_battle_calculators.c:2251;src/battle/other_battle_calculators.c:2265;src/battle/other_battle_calculators.c:2334;src/battle/other_battle_calculators.c:2339;src/battle/other_battle_calculators.c:2863;src/battle/other_battle_calculators.c:3755;src/battle/other_battle_calculators.c:3942;src/battle/other_battle_calculators.c:3946;src/battle/other_battle_calculators.c:3950;src/battle/other_battle_calculators.c:4176;src/battle/other_battle_calculators.c:4602;src/battle/other_battle_calculators.c:4626;src/individual/BattleController_BeforeMove.c:1208;src/individual/BattleController_BeforeMove.c:1217;src/individual/BattleController_BeforeMove.c:1597;src/individual/BattleController_BeforeMove.c:1624;src/individual/BattleController_BeforeMove.c:1630;src/individual/BattleController_BeforeMove.c:1638;src/individual/BattleController_BeforeMove.c:1644;src/individual/BattleController_BeforeMove.c:1731;src/individual/BattleController_BeforeMove.c:2127;src/individual/BattleController_BeforeMove.c:2138;src/individual/BattleController_BeforeMove.c:2147;src/individual/BattleController_BeforeMove.c:2156;src/individual/BattleController_BeforeMove.c:2170;src/individual/BattleController_BeforeMove.c:2451;src/individual/BattleController_BeforeMove.c:2914;src/individual/BattleController_BeforeMove.c:3016;src/individual/BattleController_BeforeMove.c:3057;src/individual/BattleController_BeforeMove.c:3122;src/individual/BattleController_BeforeMove.c:3190;src/individual/BattleController_BeforeMove.c:3765;src/individual/BattleController_BeforeMove.c:3819;src/individual/BattleController_BeforeMove.c:3830;src/individual/BattleController_BeforeMove.c:3837;src/individual/BattleController_BeforeMove.c:3845;src/individual/BattleController_BeforeMove.c:3853;src/individual/BattleController_BeforeMove.c:4402;src/individual/BattleController_BeforeMove.c:4620;src/individual/BattleController_BeforeMove.c:4634;src/individual/BattleFormChangeCheck.c:43;src/individual/BattleFormChangeCheck.c:139;src/individual/BattleFormChangeCheck.c:152;src/individual/CalculateBallShakes.c:262;src/individual/CheckDefenderItemEffectOnHit.c:53;src/individual/CheckDefenderItemEffectOnHit.c:125;src/individual/MoveHitDefenderAbilityCheck.c:44;src/individual/MoveHitDefenderAbilityCheck.c:55;src/individual/MoveHitDefenderAbilityCheck.c:67;src/individual/MoveHitDefenderAbilityCheck.c:90;src/individual/MoveHitDefenderAbilityCheck.c:102;src/individual/MoveHitDefenderAbilityCheck.c:114;src/individual/MoveHitDefenderAbilityCheck.c:128;src/individual/MoveHitDefenderAbilityCheck.c:140;src/individual/MoveHitDefenderAbilityCheck.c:220;src/individual/MoveHitDefenderAbilityCheck.c:234;src/individual/MoveHitDefenderAbilityCheck.c:242;src/individual/MoveHitDefenderAbilityCheck.c:394;src/individual/MoveHitDefenderAbilityCheck.c:414;src/individual/ServerDoPostMoveEffects.c:662;src/individual/ServerDoPostMoveEffects.c:1010;src/individual/ServerDoPostMoveEffects.c:1046;src/individual/ServerDoPostMoveEffects.c:1063;src/individual/ServerDoPostMoveEffects.c:1313;src/individual/ServerDoPostMoveEffects.c:1508;src/individual/ServerDoPostMoveEffects.c:1536;src/individual/ServerDoPostMoveEffects.c:1562;src/individual/ServerDoPostMoveEffects.c:1715;src/individual/ServerDoPostMoveEffects.c:1818;src/individual/ServerDoPostMoveEffects.c:1837;src/individual/ServerDoPostMoveEffects.c:1918;src/individual/ServerDoPostMoveEffects.c:1944;src/individual/ServerDoPostMoveEffects.c:1962;src/individual/ServerDoPostMoveEffects.c:2009;src/individual/ServerDoPostMoveEffects.c:2180;src/individual/ServerDoPostMoveEffects.c:2531;src/individual/ServerDoPostMoveEffects.c:2644;src/individual/ServerFieldConditionCheck.c:510;src/individual/ServerFieldConditionCheck.c:513;src/individual/ServerFieldConditionCheck.c:714;src/individual/ServerFieldConditionCheck.c:1599;src/individual/ServerFieldConditionCheck.c:1641;src/individual/ServerFieldConditionCheck.c:1702;src/individual/ServerFieldConditionCheck.c:1712;src/individual/ServerFieldConditionCheck.c:1736;src/individual/ServerFieldConditionCheck.c:1841;src/individual/ServerHPCalc.c:44;src/individual/SwitchInAbilityCheck.c:104;src/individual/SwitchInAbilityCheck.c:134;src/individual/SwitchInAbilityCheck.c:210;src/individual/SwitchInAbilityCheck.c:230;src/individual/SwitchInAbilityCheck.c:282;src/individual/SwitchInAbilityCheck.c:293;src/individual/SwitchInAbilityCheck.c:353;src/individual/SwitchInAbilityCheck.c:364;src/individual/SwitchInAbilityCheck.c:378;src/individual/SwitchInAbilityCheck.c:410;src/individual/SwitchInAbilityCheck.c:448;src/individual/SwitchInAbilityCheck.c:519;src/individual/SwitchInAbilityCheck.c:567;src/individual/SwitchInAbilityCheck.c:576;src/individual/SwitchInAbilityCheck.c:587;src/individual/SwitchInAbilityCheck.c:590;src/individual/SwitchInAbilityCheck.c:605;src/individual/SwitchInAbilityCheck.c:616;src/individual/SwitchInAbilityCheck.c:627;src/individual/SwitchInAbilityCheck.c:638;src/individual/SwitchInAbilityCheck.c:649;src/individual/SwitchInAbilityCheck.c:668;src/individual/SwitchInAbilityCheck.c:707;src/individual/SwitchInAbilityCheck.c:722;src/individual/SwitchInAbilityCheck.c:741;src/individual/SwitchInAbilityCheck.c:759;src/individual/SwitchInAbilityCheck.c:777;src/individual/SwitchInAbilityCheck.c:790;src/individual/SwitchInAbilityCheck.c:936;src/individual/SwitchInAbilityCheck.c:998;src/individual/btl_scr_cmd_33_statbuffchange.c:120;src/individual/btl_scr_cmd_33_statbuffchange.c:226;src/individual/btl_scr_cmd_33_statbuffchange.c:356;src/individual/btl_scr_cmd_33_statbuffchange.c:380	GetBattlerAbility	src/battle/overlay_12_0224E4FC.c	1006	C	OVY_12	0x022527CC	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81688	-
